transaction_id,url,name,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,eco_category,price
89286563,https://condo-sg.com/ness-9642,ness,apartment,14,aljunied,geylang,jun-19,431,01 to 05,A,560000
54918223,https://condo-sg.com/the-pier-at-robertson-2140,the pier at robertson,apartment,9,robertson quay,singapore river,nov-21,936,01 to 05,A,1980000
56098878,https://condo-sg.com/avant-residences-6535,avant residences,apartment,14,aljunied,geylang,may-18,506,01 to 05,A,785000
91338301,https://condo-sg.com/the-sail-@-marina-bay-8145,the sail @ marina bay,apartment,1,central subzone,downtown core,jun-18,667,26 to 30,A,1230000
81417841,https://condo-sg.com/parc-riviera-5619,parc riviera,condominium,5,west coast,clementi,apr-17,710,26 to 30,A,918000
70317658,https://condo-sg.com/the-peak-@-cairnhill-i-7285,the peak @ cairnhill i,apartment,9,cairnhill,newton,feb-19,527,11 to 15,A,1192000
32878199,https://condo-sg.com/sengkang-grand-residences-2006,sengkang grand residences,apartment,19,compassvale,sengkang,nov-19,495,06 to 10,A,880800
72427089,https://condo-sg.com/avenue-south-residence-9061,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,sep-21,527,36 to 40,A,1280000
61649766,https://condo-sg.com/carpmael-thirty-eight-8149,carpmael thirty-eight,apartment,15,geylang east,geylang,jun-18,1076,01 to 05,A,1792250
82084579,https://condo-sg.com/lush-acres-8528,lush acres,executive condominium,28,fernvale,sengkang,jul-19,926,01 to 05,A,868000
59372838,https://condo-sg.com/the-gardens-at-bishan-7714,the gardens at bishan,condominium,20,upper thomson,bishan,apr-21,1152,06 to 10,A,1468000
44066223,https://condo-sg.com/symphony-suites-3055,symphony suites,condominium,27,yishun east,yishun,jul-17,1023,01 to 05,A,1021000
35326185,https://condo-sg.com/sophia-residence-7186,sophia residence,condominium,9,mount emily,rochor,feb-18,2939,11 to 15,A,3808000
52244196,https://condo-sg.com/sunshine-mansions-1366,sunshine mansions,apartment,15,frankel,bedok,sep-21,1711,01 to 05,A,1800000
64528620,https://condo-sg.com/space-@-kovan-3166,space @ kovan,apartment,19,serangoon central,serangoon,aug-20,1356,01 to 05,A,1525000
49922360,https://condo-sg.com/seaside-residences-2358,seaside residences,apartment,15,siglap,bedok,apr-17,506,01 to 05,A,819280
48607962,https://condo-sg.com/parc-esta-5745,parc esta,apartment,14,geylang east,geylang,mar-19,452,06 to 10,A,821000
18167072,https://condo-sg.com/suites-@-newton-9372,suites @ newton,apartment,11,moulmein,novena,jan-17,484,16 to 20,A,920000
57675878,https://condo-sg.com/aalto-3337,aalto,condominium,15,mountbatten,marine parade,apr-17,2443,16 to 20,A,4100000
20571838,https://condo-sg.com/the-florence-residences-5959,the florence residences,apartment,19,kovan,hougang,jul-20,624,06 to 10,A,988000
76897087,https://condo-sg.com/centra-residence-2987,centra residence,apartment,14,aljunied,geylang,jul-21,958,06 to 10,A,1055000
42031136,https://condo-sg.com/the-twins-9136,the twins,apartment,10,goodwood park,newton,jun-18,2260,01 to 05,A,3700000
53638960,https://condo-sg.com/the-antares-9309,the antares,apartment,14,macpherson,geylang,jun-21,667,06 to 10,A,1221960
41044409,https://condo-sg.com/treasure-at-tampines-4943,treasure at tampines,condominium,18,tampines east,tampines,nov-21,1335,06 to 10,A,1961000
61094383,https://condo-sg.com/parc-vista-7395,parc vista,condominium,22,hong kah,jurong west,jul-21,1066,06 to 10,A,925000
80869125,https://condo-sg.com/avenue-south-residence-7896,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,jan-20,657,01 to 05,A,1200000
10080468,https://condo-sg.com/the-arcadia-5401,the arcadia,condominium,11,hillcrest,bukit timah,may-18,3714,06 to 10,A,3625000
83564490,https://condo-sg.com/the-hillside-2726,the hillside,condominium,21,hillview,bukit batok,jun-21,1636,01 to 05,A,2080000
60725321,https://condo-sg.com/riverparc-residence-1564,riverparc residence,executive condominium,19,waterway east,punggol,oct-19,990,11 to 15,A,875000
66203625,https://condo-sg.com/commonwealth-towers-4544,commonwealth towers,condominium,3,margaret drive,queenstown,jul-20,474,31 to 35,A,940000
52908760,https://condo-sg.com/parc-esta-2247,parc esta,apartment,14,geylang east,geylang,feb-20,958,11 to 15,A,1587000
44326563,https://condo-sg.com/the-arizon-5117,the arizon,apartment,14,aljunied,geylang,jun-18,1765,01 to 05,A,1080000
97753188,https://condo-sg.com/tanamera-crest-2112,tanamera crest,condominium,16,bedok north,bedok,feb-21,1206,11 to 15,A,980000
13847966,https://condo-sg.com/parc-central-residences-8714,parc central residences,executive condominium,18,tampines west,tampines,jan-21,1270,01 to 05,A,1474500
37227587,https://condo-sg.com/springdale-condominium-8336,springdale condominium,condominium,21,nature reserve,bukit panjang,nov-20,1346,01 to 05,A,1585000
18022349,https://condo-sg.com/neu-at-novena-2802,neu at novena,apartment,11,moulmein,novena,oct-19,818,16 to 20,A,2340000
62915790,https://condo-sg.com/midtown-modern-5916,midtown modern,apartment,7,bugis,downtown core,mar-21,721,26 to 30,A,2132460
16519618,https://condo-sg.com/d'leedon-2922,d'leedon,condominium,10,farrer court,bukit timah,aug-21,1216,26 to 30,A,2260000
43349697,https://condo-sg.com/orchard-bel-air-3325,orchard bel air,condominium,10,one tree hill,river valley,jul-20,3251,11 to 15,A,4400000
15203252,https://condo-sg.com/new-futura-1731,new futura,condominium,9,leonie hill,river valley,feb-18,1367,11 to 15,A,4576500
59025578,https://condo-sg.com/tree-house-3584,tree house,condominium,23,dairy farm,bukit panjang,sep-17,1227,06 to 10,A,1168000
21575108,https://condo-sg.com/parc-greenwich-9183,parc greenwich,executive condominium,28,fernvale,sengkang,sep-21,1066,06 to 10,A,1349000
42177340,https://condo-sg.com/avenue-south-residence-7836,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,dec-21,657,46 to 50,A,1545000
80185936,https://condo-sg.com/riversails-7755,riversails,condominium,19,hougang east,hougang,feb-19,883,11 to 15,A,925000
46360541,https://condo-sg.com/kopar-at-newton-3899,kopar at newton,apartment,9,moulmein,novena,apr-20,689,01 to 05,A,1488000
49362560,https://condo-sg.com/sky-habitat-7762,sky habitat,condominium,20,bishan east,bishan,aug-17,893,21 to 25,A,1208000
53384854,https://condo-sg.com/soleil-@-sinaran-6187,soleil @ sinaran,condominium,11,moulmein,novena,aug-17,581,26 to 30,A,1190000
13985573,https://condo-sg.com/meyerhouse-9154,meyerhouse,condominium,15,mountbatten,marine parade,aug-21,2820,01 to 05,A,7016000
48352836,https://condo-sg.com/rivercove-residences-2728,rivercove residences,executive condominium,19,anchorvale,sengkang,jul-18,1109,06 to 10,A,1050500
46441991,https://condo-sg.com/parkview-apartments-6678,parkview apartments,apartment,23,bukit batok south,bukit batok,jan-21,1130,01 to 05,A,790000
18682460,https://condo-sg.com/the-crest-2672,the crest,condominium,3,alexandra north,bukit merah,apr-18,1658,21 to 25,A,3033000
87150174,https://condo-sg.com/north-park-residences-9192,north park residences,apartment,27,yishun central,yishun,mar-20,861,01 to 05,A,1300000
14121902,https://condo-sg.com/mi-casa-5584,mi casa,condominium,23,choa chu kang central,choa chu kang,nov-19,1292,06 to 10,A,1220000
71750864,https://condo-sg.com/parc-esta-7305,parc esta,apartment,14,geylang east,geylang,nov-18,700,11 to 15,A,1203000
50597644,https://condo-sg.com/tribeca-1309,tribeca,condominium,9,robertson quay,singapore river,nov-19,1765,26 to 30,A,3618250
14447314,https://condo-sg.com/parc-clematis-2101,parc clematis,apartment,5,faber,clementi,dec-19,452,11 to 15,A,743000
29321673,https://condo-sg.com/whistler-grand-3618,whistler grand,apartment,5,west coast,clementi,mar-20,1066,21 to 25,A,1517820
98240344,https://condo-sg.com/evergreen-park-3560,evergreen park,apartment,19,kangkar,hougang,jan-21,1023,11 to 15,A,796000
83647604,https://condo-sg.com/beacon-heights-2050,beacon heights,condominium,12,bendemeer,kallang,jun-21,1109,21 to 25,A,1320000
96450307,https://condo-sg.com/astrid-meadows-2449,astrid meadows,condominium,10,leedon park,bukit timah,jul-17,2583,01 to 05,A,4350000
89792270,https://condo-sg.com/boathouse-residences-3017,boathouse residences,condominium,19,kangkar,hougang,aug-21,732,01 to 05,A,880000
77250983,https://condo-sg.com/avenue-south-residence-4565,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,may-21,732,36 to 40,A,1610000
83844396,https://condo-sg.com/watermark-robertson-quay-8136,watermark robertson quay,apartment,9,robertson quay,singapore river,mar-18,1324,01 to 05,A,2350000
70402317,https://condo-sg.com/15-holland-hill-8577,15 holland hill,apartment,10,leedon park,bukit timah,apr-20,5134,11 to 15,A,13871000
28254810,https://condo-sg.com/martin-modern-6946,martin modern,condominium,9,institution hill,river valley,aug-21,764,26 to 30,A,2007700
25586370,https://condo-sg.com/affinity-at-serangoon-3359,affinity at serangoon,apartment,19,serangoon garden,serangoon,jan-19,850,06 to 10,A,1277000
71128987,https://condo-sg.com/bartley-vue-1662,bartley vue,apartment,19,joo seng,toa payoh,sep-21,732,11 to 15,A,1422000
30490909,https://condo-sg.com/stirling-residences-3875,stirling residences,apartment,3,mei chin,queenstown,jul-18,441,11 to 15,A,803000
93723182,https://condo-sg.com/piermont-grand-5989,piermont grand,executive condominium,19,punggol town centre,punggol,mar-20,840,11 to 15,A,998730
97591401,https://condo-sg.com/mi-casa-9601,mi casa,condominium,23,choa chu kang central,choa chu kang,feb-21,1292,06 to 10,A,1200000
94382569,https://condo-sg.com/seaside-residences-1348,seaside residences,apartment,15,siglap,bedok,feb-21,506,21 to 25,A,999000
28972861,https://condo-sg.com/stirling-residences-6563,stirling residences,apartment,3,mei chin,queenstown,jul-18,980,26 to 30,A,1673000
17552606,https://condo-sg.com/oleander-towers-3242,oleander towers,apartment,12,toa payoh central,toa payoh,sep-18,893,16 to 20,A,990000
22096808,https://condo-sg.com/tre-residences-2367,tre residences,condominium,14,aljunied,geylang,jun-17,764,01 to 05,A,1075000
72285574,https://condo-sg.com/elias-green-3260,elias green,condominium,18,pasir ris central,pasir ris,aug-20,1668,16 to 20,A,1082000
35380893,https://condo-sg.com/vista-residences-2426,vista residences,condominium,12,balestier,novena,jan-21,1195,06 to 10,A,1800000
39086394,https://condo-sg.com/sims-residences-9181,sims residences,apartment,14,aljunied,geylang,apr-18,1421,06 to 10,A,1185000
65913837,https://condo-sg.com/elias-green-7075,elias green,condominium,18,pasir ris central,pasir ris,oct-20,1550,01 to 05,A,1010500
50470394,https://condo-sg.com/botannia-1859,botannia,condominium,5,west coast,clementi,feb-17,1227,11 to 15,A,1478000
82981808,https://condo-sg.com/dairy-farm-residences-3819,dairy farm residences,apartment,23,dairy farm,bukit panjang,nov-21,764,01 to 05,A,1260700
47256355,https://condo-sg.com/costa-del-sol-5823,costa del sol,condominium,16,bayshore,bedok,sep-19,947,21 to 25,A,1260899
60379686,https://condo-sg.com/twin-vew-7522,twin vew,apartment,5,west coast,clementi,may-19,1184,21 to 25,A,1708000
67493881,https://condo-sg.com/piermont-grand-7198,piermont grand,executive condominium,19,punggol town centre,punggol,jul-19,990,16 to 20,A,1134700
96942613,https://condo-sg.com/the-avenir-3460,the avenir,condominium,9,institution hill,river valley,aug-20,829,16 to 20,A,2573500
45600861,https://condo-sg.com/the-alps-residences-1537,the alps residences,condominium,18,tampines west,tampines,may-17,689,06 to 10,A,727000
82909259,https://condo-sg.com/daintree-residence-3445,daintree residence,condominium,21,anak bukit,bukit timah,jul-18,1055,01 to 05,A,1853450
28760472,https://condo-sg.com/riverfront-residences-7587,riverfront residences,apartment,19,kangkar,hougang,nov-18,603,11 to 15,A,828000
40658416,https://condo-sg.com/east-meadows-1411,east meadows,condominium,16,bedok north,bedok,may-18,1216,11 to 15,A,1200000
54766839,https://condo-sg.com/thomson-three-1051,thomson three,apartment,20,upper thomson,bishan,dec-21,495,01 to 05,A,770000
87202454,https://condo-sg.com/commonwealth-towers-7430,commonwealth towers,condominium,3,margaret drive,queenstown,apr-17,797,31 to 35,A,1318000
60388362,https://condo-sg.com/coco-palms-4016,coco palms,condominium,18,pasir ris central,pasir ris,oct-20,743,01 to 05,A,858000
39172058,https://condo-sg.com/corals-at-keppel-bay-6360,corals at keppel bay,condominium,4,maritime square,bukit merah,dec-17,915,06 to 10,A,1785000
65936986,https://condo-sg.com/silverscape-2247,silverscape,apartment,14,aljunied,geylang,apr-17,474,06 to 10,A,655000
31010677,https://condo-sg.com/gardenvista-5214,gardenvista,condominium,21,swiss club,bukit timah,jan-19,850,06 to 10,A,1150000
34351791,https://condo-sg.com/jadescape-4631,jadescape,condominium,20,upper thomson,bishan,dec-19,764,06 to 10,A,1341400
67281463,https://condo-sg.com/kellock-lodge-6917,kellock lodge,apartment,10,chatsworth,tanglin,aug-19,893,06 to 10,A,1410000
21356264,https://condo-sg.com/kent-ridge-hill-residences-8074,kent ridge hill residences,apartment,5,pasir panjang 2,queenstown,jun-20,603,01 to 05,A,913000
41846950,https://condo-sg.com/bishan-loft-4764,bishan loft,executive condominium,20,bishan east,bishan,oct-19,1378,16 to 20,A,1650000
56193546,https://condo-sg.com/skyline-residences-6313,skyline residences,condominium,4,telok blangah drive,bukit merah,dec-18,1292,16 to 20,A,2475000
44343301,https://condo-sg.com/margaret-ville-5396,margaret ville,apartment,3,margaret drive,queenstown,mar-19,1184,21 to 25,A,2109254
67097718,https://condo-sg.com/galaxy-towers-3509,galaxy towers,apartment,15,geylang east,geylang,nov-17,1066,06 to 10,A,1113000
69843110,https://condo-sg.com/parc-riviera-7156,parc riviera,condominium,5,west coast,clementi,mar-17,710,16 to 20,A,894960
24287360,https://condo-sg.com/baywater-4913,baywater,condominium,16,bedok reservoir,bedok,jan-20,1292,11 to 15,A,1410000
79428598,https://condo-sg.com/coco-palms-8704,coco palms,condominium,18,pasir ris central,pasir ris,sep-21,1378,01 to 05,A,1700000
16174968,https://condo-sg.com/hundred-trees-9638,hundred trees,condominium,5,west coast,clementi,aug-18,1044,01 to 05,A,1468000
80313544,https://condo-sg.com/dairy-farm-residences-4040,dairy farm residences,apartment,23,dairy farm,bukit panjang,jul-20,710,11 to 15,A,1168000
10702718,https://condo-sg.com/sky-habitat-4444,sky habitat,condominium,20,bishan east,bishan,may-17,1399,06 to 10,A,1993700
18639856,https://condo-sg.com/the-tapestry-5011,the tapestry,condominium,18,tampines west,tampines,mar-18,474,11 to 15,A,689600
45846553,https://condo-sg.com/normanton-park-5138,normanton park,apartment,5,kent ridge,queenstown,jan-21,732,21 to 25,A,1347905
60489314,https://condo-sg.com/the-spectrum-3183,the spectrum,condominium,5,pasir panjang 1,queenstown,jul-18,1916,01 to 05,A,1980000
76346226,https://condo-sg.com/the-poiz-residences-3522,the poiz residences,apartment,13,potong pasir,toa payoh,apr-19,1184,06 to 10,A,1626000
93832595,https://condo-sg.com/austville-residences-5314,austville residences,executive condominium,19,rivervale,sengkang,oct-19,1033,16 to 20,A,918000
88707040,https://condo-sg.com/riverfront-residences-1847,riverfront residences,apartment,19,kangkar,hougang,jul-18,463,06 to 10,A,643000
35665287,https://condo-sg.com/the-rivervale-5610,the rivervale,executive condominium,19,rivervale,sengkang,feb-18,1259,06 to 10,A,895000
60431574,https://condo-sg.com/caribbean-at-keppel-bay-9357,caribbean at keppel bay,condominium,4,maritime square,bukit merah,jul-21,893,01 to 05,A,1498880
93683706,https://condo-sg.com/studio-3-5884,studio 3,apartment,10,chatsworth,tanglin,apr-18,883,16 to 20,A,1420000
41646442,https://condo-sg.com/the-metropolitan-condominium-9630,the metropolitan condominium,condominium,3,redhill,bukit merah,mar-17,1066,16 to 20,A,1350000
24424635,https://condo-sg.com/grandeur-park-residences-5547,grandeur park residences,condominium,16,bedok south,bedok,mar-17,883,11 to 15,A,1159000
80755902,https://condo-sg.com/grandeur-park-residences-3656,grandeur park residences,condominium,16,bedok south,bedok,mar-17,883,11 to 15,A,979000
81963763,https://condo-sg.com/archipelago-2658,archipelago,condominium,16,bedok reservoir,bedok,dec-20,840,01 to 05,A,960000
37298156,https://condo-sg.com/parc-clematis-7971,parc clematis,apartment,5,faber,clementi,jun-20,829,16 to 20,A,1368000
10588764,https://condo-sg.com/bartley-residences-7840,bartley residences,apartment,19,upper paya lebar,serangoon,mar-20,1346,06 to 10,A,1680000
54315652,https://condo-sg.com/the-minton-5403,the minton,condominium,19,lorong ah soo,hougang,jul-21,1109,11 to 15,A,1320000
53018428,https://condo-sg.com/daintree-residence-6144,daintree residence,condominium,21,anak bukit,bukit timah,may-21,1249,01 to 05,A,2061400
45272171,https://condo-sg.com/ki-residences-at-brookvale-9547,ki residences at brookvale,condominium,21,sunset way,clementi,dec-20,1173,11 to 15,A,2225000
26874028,https://condo-sg.com/hilltop-grove-7270,hilltop grove,condominium,23,hillview,bukit batok,apr-17,1249,01 to 05,A,920000
54646082,https://condo-sg.com/park-place-residences-at-plq-4219,park place residences at plq,apartment,14,geylang east,geylang,may-18,667,11 to 15,A,1365000
16626952,https://condo-sg.com/west-bay-condominium-5587,west bay condominium,condominium,5,clementi west,clementi,jul-19,1442,01 to 05,A,1190000
21943803,https://condo-sg.com/treasure-at-tampines-8800,treasure at tampines,condominium,18,tampines east,tampines,may-21,678,06 to 10,A,1047000
94363732,https://condo-sg.com/valley-park-4158,valley park,condominium,10,institution hill,river valley,aug-17,818,06 to 10,A,1210000
11001209,https://condo-sg.com/kent-ridge-hill-residences-1432,kent ridge hill residences,apartment,5,pasir panjang 2,queenstown,jul-21,1442,01 to 05,A,2622000
23862158,https://condo-sg.com/park-green-5088,park green,executive condominium,19,rivervale,sengkang,mar-20,1195,11 to 15,A,890000
45644765,https://condo-sg.com/sunrise-gardens-2407,sunrise gardens,condominium,28,yio chu kang east,ang mo kio,jan-20,1485,01 to 05,A,1050000
13477031,https://condo-sg.com/luma-1667,luma,apartment,9,leonie hill,river valley,jan-17,904,06 to 10,A,1570000
85129717,https://condo-sg.com/commonwealth-towers-6145,commonwealth towers,condominium,3,margaret drive,queenstown,sep-21,1055,41 to 45,A,2075000
20731056,https://condo-sg.com/gem-residences-3531,gem residences,condominium,12,boon teck,toa payoh,oct-17,678,36 to 40,A,1261000
64402056,https://condo-sg.com/kerrisdale-9872,kerrisdale,condominium,8,lavender,kallang,apr-18,1927,26 to 30,A,1970000
42312537,https://condo-sg.com/spring-@-katong-3807,spring @ katong,apartment,15,katong,marine parade,nov-19,1195,01 to 05,A,1638000
75514225,https://condo-sg.com/twin-vew-2770,twin vew,apartment,5,west coast,clementi,may-18,1055,01 to 05,A,1291000
28251353,https://condo-sg.com/parc-central-residences-5844,parc central residences,executive condominium,18,tampines west,tampines,may-21,893,01 to 05,A,989000
53921372,https://condo-sg.com/sol-acres-5189,sol acres,executive condominium,23,keat hong,choa chu kang,feb-17,614,16 to 20,A,502000
74346603,https://condo-sg.com/escada-view-6638,escada view,condominium,14,kembangan,bedok,feb-18,753,01 to 05,A,730000
73435948,https://condo-sg.com/parc-palais-8921,parc palais,condominium,21,hillview,bukit batok,apr-18,1238,01 to 05,A,1300000
28364406,https://condo-sg.com/symphony-suites-6682,symphony suites,condominium,27,yishun east,yishun,nov-17,797,11 to 15,A,843000
58858048,https://condo-sg.com/costa-del-sol-3951,costa del sol,condominium,16,bayshore,bedok,nov-20,1475,21 to 25,A,2050000
15417913,https://condo-sg.com/seaside-residences-5533,seaside residences,apartment,15,siglap,bedok,may-20,592,21 to 25,A,1242800
45303544,https://condo-sg.com/28-rc-suites-5021,28 rc suites,apartment,8,farrer park,rochor,apr-19,452,01 to 05,A,700000
32818548,https://condo-sg.com/the-venue-residences-8956,the venue residences,apartment,13,sennett,toa payoh,mar-17,1152,06 to 10,A,1540688
92586377,https://condo-sg.com/changi-green-8727,changi green,condominium,16,xilin,tampines,mar-18,1033,01 to 05,A,980000
50958650,https://condo-sg.com/kingsford-waterbay-3717,kingsford waterbay,apartment,19,kangkar,hougang,jun-17,689,06 to 10,A,872000
50910219,https://condo-sg.com/the-lakefront-residences-3265,the lakefront residences,condominium,22,taman jurong,jurong west,may-18,1421,11 to 15,A,1680000
68847354,https://condo-sg.com/parc-canberra-1706,parc canberra,executive condominium,27,sembawang east,sembawang,feb-20,947,06 to 10,A,1021000
64709683,https://condo-sg.com/irwell-hill-residences-8897,irwell hill residences,apartment,9,leonie hill,river valley,dec-21,398,26 to 30,A,1160000
86496477,https://condo-sg.com/bayville-condominium-6834,bayville condominium,condominium,5,pasir panjang 2,queenstown,apr-18,1270,01 to 05,A,1380000
68433950,https://condo-sg.com/le-quest-1446,le quest,apartment,23,brickworks,bukit batok,aug-17,614,06 to 10,A,849000
39326798,https://condo-sg.com/palm-gardens-9544,palm gardens,condominium,23,keat hong,choa chu kang,nov-21,1206,11 to 15,A,1050000
71692862,https://condo-sg.com/verdale-7063,verdale,apartment,21,anak bukit,bukit timah,aug-21,614,01 to 05,A,1097700
36797409,https://condo-sg.com/eight-courtyards-8309,eight courtyards,condominium,27,yishun west,yishun,feb-21,861,06 to 10,A,828000
62832233,https://condo-sg.com/parc-botannia-3372,parc botannia,condominium,28,fernvale,sengkang,nov-17,1152,11 to 15,A,1393000
64945909,https://condo-sg.com/clover-by-the-park-6442,clover by the park,condominium,20,marymount,bishan,oct-21,1572,01 to 05,A,2050000
79326927,https://condo-sg.com/symphony-suites-5073,symphony suites,condominium,27,yishun east,yishun,jan-18,915,11 to 15,A,1017000
67233116,https://condo-sg.com/affinity-at-serangoon-5903,affinity at serangoon,apartment,19,serangoon garden,serangoon,jun-18,474,01 to 05,A,791000
32930507,https://condo-sg.com/sandy-eight-5643,sandy eight,apartment,15,geylang east,geylang,jul-19,732,01 to 05,A,1289000
93721101,https://condo-sg.com/m5-1618,m5,apartment,10,chatsworth,tanglin,jun-18,474,06 to 10,A,1094000
37113197,https://condo-sg.com/centro-residences-9001,centro residences,condominium,20,ang mo kio town centre,ang mo kio,feb-17,904,31 to 35,A,1318000
15735599,https://condo-sg.com/pasir-ris-8-4391,pasir ris 8,apartment,18,pasir ris central,pasir ris,jul-21,538,06 to 10,A,914000
77865691,https://condo-sg.com/optima-@-tanah-merah-1316,optima @ tanah merah,condominium,16,bedok north,bedok,apr-18,484,06 to 10,A,690000
19646433,https://condo-sg.com/maple-woods-8126,maple woods,condominium,21,holland road,bukit timah,aug-17,1335,06 to 10,A,1650000
91843744,https://condo-sg.com/chestervale-9174,chestervale,executive condominium,23,bangkit,bukit panjang,jul-18,1475,11 to 15,A,950000
85957180,https://condo-sg.com/the-tre-ver-9135,the tre ver,condominium,13,potong pasir,toa payoh,apr-19,689,16 to 20,A,1147000
33118097,https://condo-sg.com/the-iveria-3157,the iveria,apartment,9,institution hill,river valley,nov-21,915,01 to 05,A,2294000
37819136,https://condo-sg.com/parc-life-6098,parc life,executive condominium,27,sembawang central,sembawang,mar-17,1270,11 to 15,A,1031940
91090498,https://condo-sg.com/one-fort-3377,one fort,condominium,15,tanjong rhu,kallang,feb-21,1055,11 to 15,A,1580000
51123672,https://condo-sg.com/ola-7637,ola,executive condominium,19,anchorvale,sengkang,sep-21,947,11 to 15,A,1100500
45909492,https://condo-sg.com/loft-@-nathan-4377,loft @ nathan,apartment,10,chatsworth,tanglin,apr-17,388,06 to 10,A,760000
49821557,https://condo-sg.com/palm-spring-7602,palm spring,condominium,10,nassim,tanglin,jul-20,1496,06 to 10,A,2620000
98655975,https://condo-sg.com/normanton-park-4419,normanton park,apartment,5,kent ridge,queenstown,jul-21,527,11 to 15,A,982000
24802661,https://condo-sg.com/pepys-hill-condominium-4103,pepys hill condominium,condominium,5,pasir panjang 2,queenstown,aug-17,3391,06 to 10,A,3250000
36847120,https://condo-sg.com/dairy-farm-residences-5794,dairy farm residences,apartment,23,dairy farm,bukit panjang,jul-21,1012,06 to 10,A,1638000
51823564,https://condo-sg.com/arc-at-tampines-4777,arc at tampines,executive condominium,18,tampines west,tampines,sep-20,1292,01 to 05,A,1085000
58886551,https://condo-sg.com/treasure-at-tampines-4468,treasure at tampines,condominium,18,tampines east,tampines,jun-20,678,01 to 05,A,897000
15223707,https://condo-sg.com/jewel-@-buangkok-6074,jewel @ buangkok,condominium,19,compassvale,sengkang,dec-19,721,01 to 05,A,910000
35186173,https://condo-sg.com/alex-residences-6924,alex residences,apartment,3,redhill,bukit merah,jul-17,474,31 to 35,A,969000
35372100,https://condo-sg.com/skysuites@anson-9275,skysuites@anson,apartment,2,tanjong pagar,downtown core,aug-17,398,56 to 60,A,1023400
83954715,https://condo-sg.com/treasure-at-tampines-4753,treasure at tampines,condominium,18,tampines east,tampines,apr-19,1033,01 to 05,A,1370000
85894976,https://condo-sg.com/the-lenox-2163,the lenox,apartment,14,frankel,bedok,jun-21,431,01 to 05,A,628000
11030964,https://condo-sg.com/parc-central-residences-4871,parc central residences,executive condominium,18,tampines west,tampines,jan-21,1270,06 to 10,A,1472500
47439621,https://condo-sg.com/reflections-at-keppel-bay-3621,reflections at keppel bay,condominium,4,maritime square,bukit merah,mar-17,1905,11 to 15,A,3300000
60827603,https://condo-sg.com/view-at-kismis-8974,view at kismis,apartment,21,anak bukit,bukit timah,jul-20,592,01 to 05,A,1003000
45962862,https://condo-sg.com/parc-esta-1611,parc esta,apartment,14,geylang east,geylang,feb-20,958,16 to 20,A,1617000
22472138,https://condo-sg.com/parc-komo-1623,parc komo,apartment,17,flora drive,pasir ris,sep-21,1023,01 to 05,A,1664000
94975524,https://condo-sg.com/the-alps-residences-3833,the alps residences,condominium,18,tampines west,tampines,oct-17,689,11 to 15,A,772720
71039392,https://condo-sg.com/penrose-3787,penrose,apartment,14,aljunied,geylang,sep-21,1184,11 to 15,A,2085000
38426662,https://condo-sg.com/the-garden-residences-5006,the garden residences,apartment,19,serangoon garden,serangoon,feb-19,517,06 to 10,A,750500
34375090,https://condo-sg.com/sims-urban-oasis-4628,sims urban oasis,condominium,14,aljunied,geylang,nov-21,1033,01 to 05,A,1620000
70828233,https://condo-sg.com/normanton-park-6638,normanton park,apartment,5,kent ridge,queenstown,oct-21,969,01 to 05,A,1756000
96624382,https://condo-sg.com/midwood-6425,midwood,condominium,23,hillview,bukit batok,aug-21,700,21 to 25,A,1238000
58279305,https://condo-sg.com/sunglade-9754,sunglade,condominium,19,serangoon central,serangoon,dec-20,1238,06 to 10,A,1395000
91378913,https://condo-sg.com/heron-bay-2998,heron bay,executive condominium,19,kangkar,hougang,oct-21,2002,16 to 20,A,1770000
21384809,https://condo-sg.com/the-belleforte-6689,the belleforte,apartment,12,balestier,novena,oct-21,1335,11 to 15,A,1880000
99869143,https://condo-sg.com/the-trilinq-4953,the trilinq,condominium,5,faber,clementi,dec-17,1356,06 to 10,A,1580000
45478846,https://condo-sg.com/parc-esta-8326,parc esta,apartment,14,geylang east,geylang,apr-19,527,11 to 15,A,925000
38971873,https://condo-sg.com/kingsford-waterbay-2206,kingsford waterbay,apartment,19,kangkar,hougang,aug-21,1098,16 to 20,A,1420000
81597654,https://condo-sg.com/parc-komo-5460,parc komo,apartment,17,flora drive,pasir ris,jun-19,1292,01 to 05,A,1913000
48925372,https://condo-sg.com/rivercove-residences-3438,rivercove residences,executive condominium,19,anchorvale,sengkang,jul-18,1109,11 to 15,A,1106500
71144232,https://condo-sg.com/kingsford-waterbay-5773,kingsford waterbay,apartment,19,kangkar,hougang,jun-17,883,11 to 15,A,1050000
52544203,https://condo-sg.com/river-place-4664,river place,condominium,3,robertson quay,singapore river,feb-17,743,06 to 10,A,1000000
39854212,https://condo-sg.com/westwood-residences-8263,westwood residences,executive condominium,22,yunnan,jurong west,apr-17,1238,01 to 05,A,970000
54859744,https://condo-sg.com/affinity-at-serangoon-5315,affinity at serangoon,apartment,19,serangoon garden,serangoon,jun-18,614,06 to 10,A,955000
34807840,https://condo-sg.com/domain-21-1419,domain 21,condominium,3,alexandra north,bukit merah,aug-20,926,06 to 10,A,1340000
