transaction_id,url,name,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,eco_category,price
20579745.0,https://condo-sg.com/ardmore-park-5957,ardmore_park,condominium,10,orange grove,newton,mar-18,2885,16 to 20,A,10400000
45716119.0,https://condo-sg.com/normanton-park-5245,normanton park,apartment,5,kent ridge,queenstown,jan-21,689,01 to 05,A,1172547
41174867.0,https://condo-sg.com/hillview-heights-8689,hillview heights,condominium,23,hillview,bukit batok,nov-17,1195,06 to 10,A,1380000
19972768.0,https://condo-sg.com/marina-one-residences-7266,marina one residences,apartment,1,central subzone,downtown core,jul-19,1152,16 to 20,A,3250000
41688037.0,https://condo-sg.com/queens-2340,queens,condominium,3,mei chin,queenstown,mar-18,915,26 to 30,A,1200000
57028601.0,https://condo-sg.com/h2o-residences-5149,h2o residences,condominium,28,fernvale,sengkang,apr-21,883,16 to 20,A,925000
78214624.0,https://condo-sg.com/the-florence-residences-1590,the florence residences,apartment,19,kovan,hougang,jul-21,700,16 to 20,A,1258000
47089520.0,https://condo-sg.com/the-trillium-5141,the trillium,condominium,9,robertson quay,singapore river,jan-23,1399,21 to 25,A,2875000
94450642.0,https://condo-sg.com/casablanca-4548,casablanca,condominium,25,woodgrove,woodlands,jan-21,936,06 to 10,A,720000
20888492.0,https://condo-sg.com/m21-5890,m21,apartment,11,balestier,novena,sep-19,1755,06 to 10,A,2555000
39685506.0,https://condo-sg.com/twin-vew-5919,twin vew,apartment,5,west coast,clementi,jan-21,1378,16 to 20,A,1999000
77572231.0,https://condo-sg.com/adam-park-condominium-2201,adam park condominium,condominium,11,hillcrest,bukit timah,feb-18,1173,01 to 05,A,1480000
90817468.0,https://condo-sg.com/maple-woods-5008,maple woods,condominium,21,holland road,bukit timah,aug-18,1496,01 to 05,A,2180000
48154780.0,https://condo-sg.com/grandeur-park-residences-6553,grandeur park residences,condominium,16,bedok south,bedok,mar-17,624,06 to 10,A,957000
73110303.0,https://condo-sg.com/the-inspira-2291,the inspira,condominium,9,institution hill,river valley,sep-27,1216,06 to 10,A,2620000
87707827.0,https://condo-sg.com/the-crest-7219,the crest,condominium,3,alexandra north,bukit merah,apr-18,1249,16 to 20,A,2313000
14750129.0,https://condo-sg.com/elias-green-3951,elias green,condominium,18,pasir ris central,pasir ris,dec-20,1528,11 to 15,A,1010000
80457480.0,https://condo-sg.com/double-bay-residences-3908,double_bay_residences,condominium,18,simei,tampines,aug-21,936,06 to 10,A,1000000
95850746.0,https://condo-sg.com/the-woodleigh-residences-5887,the woodleigh residences,apartment,13,bidadari,Toa Payoh,aug-20,958,11 to 15,A,1963000
57426708.0,https://condo-sg.com/normanton-park-1237,normanton park,apartment,5,kent ridge,queenstown,jul-21,936,11 to 15,A,1701000
31058845.0,https://condo-sg.com/rivercove-residences-6045,rivercove residences,executive condominium,19,anchorvale,sengkang,apr-18,1076,16 to 20,A,1084500
23059293.0,https://condo-sg.com/symphony-suites-4856,symphony suites,condominium,27,yishun east,yishun,jul-17,915,01 to 05,A,938000
95463943.0,https://condo-sg.com/park-green-4626,park green,executive condominium,19,rivervale,Sengkang,jun-18,1744,01 to 05,A,1280000
22879749.0,https://condo-sg.com/artra-2049,artra,apartment,3,redhill,Bukit Merah,apr-23,829,36 to 40,A,1763800
72908554.0,https://condo-sg.com/parc-clematis-6963,parc clematis,apartment,5,faber,clementi,nov-21,1711,01 to 05,A,2631000
63434440.0,https://condo-sg.com/the-nautical-4993,the nautical,condominium,27,sembawang springs,sembawang,may-26,1012,01 to 05,A,970000
71239789.0,https://condo-sg.com/queens-peak-1194,queens peak,condominium,3,margaret drive,queenstown,jun-17,441,16 to 20,A,770000
29006224.0,https://condo-sg.com/the-arris-8302,the arris,apartment,2,chinatown,outram,may-20,667,01 to 05,A,1230000
78728135.0,https://condo-sg.com/the-lakefront-residences-8122,the lakefront residences,condominium,22,taman jurong,jurong west,may-18,990,01 to 05,A,1280000
89951889.0,https://condo-sg.com/the-alps-residences-4991,the_alps_residences,condominium,18,tampines west,tampines,oct-17,936,06 to 10,A,1007000
71877869.0,https://condo-sg.com/the-meyerise-6382,the meyerise,condominium,15,mountbatten,marine parade,jun-21,883,06 to 10,A,1838000
59201761.0,https://condo-sg.com/parc-life-2238,parc_life,executive condominium,27,sembawang central,sembawang,sep-17,1001,06 to 10,A,760480
35915060.0,https://condo-sg.com/whistler-grand-4324,whistler grand,apartment,5,west coast,clementi,feb-20,1270,21 to 25,A,1731840
89240132.0,https://condo-sg.com/the-lincoln-modern-5183,the lincoln modern,apartment,11,moulmein,novena,feb-18,1378,11 to 15,A,2000000
36448419.0,https://condo-sg.com/haig-162-1848,haig 162,apartment,15,katong,Marine Parade,apr-21,581,11 to 15,A,880000
99437971.0,https://condo-sg.com/d'leedon-8324,d'leedon,condominium,10,farrer court,bukit timah,apr-18,1033,06 to 10,A,1670000
40310936.0,https://condo-sg.com/the-interlace-1900,the interlace,condominium,4,depot road,bukit merah,jan-23,807,06 to 10,A,1180000
73465397.0,https://condo-sg.com/marina-one-residences-5163,marina one residences,apartment,1,central subzone,downtown core,apr-18,1539,11 to 15,A,3726994
79470810.0,https://condo-sg.com/the-sail-@-marina-bay-1294,the sail @ marina bay,apartment,1,central subzone,downtown core,aug-20,678,26 to 30,A,1000000
26052543.0,https://condo-sg.com/ola-7097,ola,executive condominium,19,anchorvale,sengkang,mar-20,1389,06 to 10,A,1658000
60281513.0,https://condo-sg.com/riverfront-residences-5783,riverfront residences,apartment,19,kangkar,hougang,aug-18,1711,16 to 20,A,2070000
63448894.0,https://condo-sg.com/ecopolitan-3404,ecopolitan,executive condominium,19,matilda,punggol,sep-21,1141,01 to 05,A,1260000
32643835.0,https://condo-sg.com/uber-388-3253,uber 388,condominium,16,bayshore,bedok,may-18,1184,01 to 05,A,1700000
89074769.0,https://condo-sg.com/the-verandah-residences-8706,the verandah residences,apartment,5,pasir panjang 1,queenstown,apr-18,689,01 to 05,A,1314000
14072733.0,https://condo-sg.com/the-avenir-4039,the avenir,condominium,9,institution hill,river valley,aug-20,829,16 to 20,A,2573500
52499486.0,https://condo-sg.com/normanton-park-4114,normanton park,apartment,5,kent ridge,queenstown,jan-21,495,16 to 20,A,880130
81573927.0,https://condo-sg.com/sengkang-grand-residences-6221,sengkang grand residences,apartment,19,compassvale,Sengkang,jul-21,936,06 to 10,A,1577600
45256077.0,https://condo-sg.com/esparina-residences-3178,esparina residences,executive condominium,19,compassvale,sengkang,sep-18,1066,06 to 10,A,1180000
95858012.0,https://condo-sg.com/parc-canberra-1656,parc canberra,executive condominium,27,sembawang east,sembawang,feb-23,1076,11 to 15,A,1135000
23301891.0,https://condo-sg.com/whistler-grand-3070,whistler grand,apartment,5,west coast,clementi,dec-18,764,01 to 05,A,1016800
23906460.0,https://condo-sg.com/parc-life-3407,parc life,executive condominium,27,sembawang central,sembawang,jul-17,1281,06 to 10,A,1026060
95150577.0,https://condo-sg.com/pinnacle-16-3260,pinnacle 16,apartment,12,balestier,novena,jul-19,581,11 to 15,A,830000
12940934.0,https://condo-sg.com/blossom-residences-4624,blossom residences,executive condominium,23,saujana,Bukit Panjang,jan-20,969,11 to 15,A,865000
10053716.0,https://condo-sg.com/park-place-residences-at-plq-5857,park place residences at plq,apartment,14,geylang east,geylang,apr-21,646,06 to 10,A,1200000
50362826.0,https://condo-sg.com/seaside-residences-8567,seaside residences,apartment,15,siglap,bedok,apr-17,678,16 to 20,A,1159000
82682893.0,https://condo-sg.com/one-pearl-bank-1745,one pearl bank,apartment,3,pearl's hill,outram,jul-19,527,16 to 20,A,1242000
56921102.0,https://condo-sg.com/leedon-green-7058,leedon green,condominium,10,farrer court,bukit timah,sep-24,926,11 to 15,A,2488000
78711050.0,https://condo-sg.com/hillview-residence-6276,hillview residence,condominium,23,hillview,bukit batok,may-18,1259,06 to 10,A,1250000
19297392.0,https://condo-sg.com/mayfair-gardens-6885,mayfair gardens,condominium,21,swiss club,bukit timah,jan-19,710,01 to 05,A,1432000
98018497.0,https://condo-sg.com/26-newton-6678,26_newton,apartment,11,moulmein,novena,feb-18,775,16 to 20,A,2000000
13687071.0,https://condo-sg.com/grandeur-park-residences-6383,grandeur_park_residences,condominium,16,bedok south,Bedok,mar-17,581,01 to 05,A,865000
84663671.0,https://condo-sg.com/tre-residences-4673,tre residences,condominium,14,aljunied,geylang,mar-17,570,06 to 10,A,882000
17492293.0,https://condo-sg.com/d'leedon-2502,d'leedon,condominium,10,farrer court,bukit timah,dec-17,657,01 to 05,A,1075000
67726602.0,https://condo-sg.com/vibes-@-east-coast-6961,vibes_@_east_coast,apartment,15,frankel,bedok,apr-20,624,01 to 05,A,810000
19080841.0,https://condo-sg.com/tre-residences-4116,tre residences,condominium,14,aljunied,geylang,oct-17,861,16 to 20,A,1265000
59302368.0,https://condo-sg.com/normanton-park-8750,normanton park,apartment,5,kent ridge,queenstown,nov-21,1335,06 to 10,A,2437000
37974235.0,https://condo-sg.com/the-avenir-7703,the avenir,condominium,9,institution hill,River Valley,jan-20,829,06 to 10,A,2497000
41955084.0,https://condo-sg.com/the-jade-8546,the jade,condominium,23,bukit batok central,bukit batok,jul-19,1012,11 to 15,A,1085000
10663728.0,https://condo-sg.com/parc-riviera-6148,parc_riviera,condominium,5,west coast,clementi,aug-17,1184,16 to 20,A,1413000
13089946.0,https://condo-sg.com/riverfront-residences-7149,riverfront residences,apartment,19,kangkar,Hougang,apr-19,517,01 to 05,A,678000
73908316.0,https://condo-sg.com/ola-8707,ola,executive condominium,19,anchorvale,Sengkang,oct-21,775,06 to 10,A,943000
46900432.0,https://condo-sg.com/casa-aerata-3023,casa aerata,apartment,14,aljunied,geylang,aug-27,484,06 to 10,A,600000
43979484.0,https://condo-sg.com/the-vines-3865,the vines,apartment,14,kembangan,bedok,feb-21,1152,01 to 05,A,1255888
53853393.0,https://condo-sg.com/ripple-bay-3163,ripple_bay,condominium,18,pasir ris park,Pasir Ris,sep-19,484,11 to 15,A,590000
17349672.0,https://condo-sg.com/kingsford-waterbay-4393,kingsford waterbay,apartment,19,kangkar,hougang,mar-18,689,01 to 05,A,958000
72835737.0,https://condo-sg.com/principal-garden-2053,principal garden,condominium,3,alexandra north,bukit merah,sep-17,484,11 to 15,A,868000
21796208.0,https://condo-sg.com/avenue-south-residence-5937,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,jun-20,1109,11 to 15,A,2072000
88844283.0,https://condo-sg.com/rivercove-residences-4091,rivercove residences,executive condominium,19,anchorvale,sengkang,apr-18,958,01 to 05,A,924800
98160797.0,https://condo-sg.com/north-park-residences-4455,north park residences,apartment,27,yishun central,yishun,jul-17,969,06 to 10,A,1281600
55229373.0,https://condo-sg.com/the-tapestry-6851,the tapestry,condominium,18,tampines west,tampines,jul-20,1,11 to 15,A,890520
29434463.0,https://condo-sg.com/the-antares-4417,the antares,apartment,14,macpherson,geylang,jan-21,657,06 to 10,A,1226340
28229764.0,https://condo-sg.com/parc-central-residences-3278,parc central residences,executive condominium,18,tampines west,tampines,jan-21,893,11 to 15,A,1029000
42540314.0,https://condo-sg.com/seletaris-5463,seletaris,condominium,27,sembawang springs,sembawang,apr-17,1389,01 to 05,A,938000
46680520.0,https://condo-sg.com/normanton-park-8311,normanton park,apartment,5,kent ridge,queenstown,jan-21,667,21 to 25,A,1228614
27535195.0,https://condo-sg.com/amber-point-9864,amber point,condominium,15,marine parade,marine parade,aug-25,1668,06 to 10,A,2150000
74235797.0,https://condo-sg.com/homey-gardens-5555,homey_gardens,apartment,15,frankel,bedok,nov-18,1755,01 to 05,A,1750000
78276194.0,https://condo-sg.com/one-balmoral-6080,one balmoral,condominium,10,nassim,tanglin,aug-17,969,01 to 05,A,2910000
73561005.0,https://condo-sg.com/the-watergardens-at-canberra-9116,the watergardens at canberra,apartment,27,sembawang springs,sembawang,nov-27,936,01 to 05,A,1200000
74844744.0,https://condo-sg.com/bijou-7087,bijou,apartment,5,pasir panjang 2,queenstown,oct-17,1,01 to 05,A,1088888
86994067.0,https://condo-sg.com/spottiswoode-suites-3985,spottiswoode suites,apartment,2,everton park,bukit merah,jul-17,1012,31 to 35,A,1936000
67274877.0,https://condo-sg.com/reflections-at-keppel-bay-9450,reflections at keppel bay,condominium,4,maritime square,bukit merah,jun-24,1109,06 to 10,A,1700000
60015518.0,https://condo-sg.com/martin-modern-5153,martin modern,condominium,9,institution hill,river valley,oct-26,764,16 to 20,A,2089700
55373199.0,https://condo-sg.com/hillview-128-2473,hillview 128,apartment,23,hillview,bukit batok,oct-18,1044,06 to 10,A,1050000
99125680.0,https://condo-sg.com/the-sea-view-7140,the_sea_view,condominium,15,marine parade,Marine Parade,oct-20,1410,16 to 20,A,2585000
59848206.0,https://condo-sg.com/affinity-at-serangoon-2694,affinity at serangoon,apartment,19,serangoon garden,serangoon,jul-20,1152,01 to 05,A,1585000
59249334.0,https://condo-sg.com/parc-centros-7720,parc_centros,condominium,19,matilda,punggol,feb-20,990,06 to 10,A,1135000
49195469.0,https://condo-sg.com/rv-edge-2878,rv edge,apartment,10,chatsworth,tanglin,nov-17,366,06 to 10,A,750000
20838058.0,https://condo-sg.com/leedon-green-8895,leedon green,condominium,10,farrer court,bukit timah,aug-20,818,01 to 05,A,1995000
33561472.0,https://condo-sg.com/kerrisdale-1976,kerrisdale,condominium,8,lavender,kallang,feb-21,1270,26 to 30,A,1580000
60652877.0,https://condo-sg.com/east-meadows-9516,east meadows,condominium,16,bedok north,bedok,mar-18,1227,06 to 10,A,1160000
43883894.0,https://condo-sg.com/parc-botannia-2382,parc botannia,condominium,28,fernvale,sengkang,jan-18,980,06 to 10,A,1261000
54165846.0,https://condo-sg.com/signature-at-yishun-4860,signature at yishun,executive condominium,27,lower seletar,yishun,jul-17,1098,06 to 10,A,836550
28386766.0,https://condo-sg.com/parc-clematis-7118,parc clematis,apartment,5,faber,clementi,oct-19,915,11 to 15,A,1495000
30410204.0,https://condo-sg.com/park-colonial-6393,park colonial,condominium,13,woodleigh,toa payoh,apr-19,980,01 to 05,A,1665000
75564980.0,https://condo-sg.com/parc-clematis-1088,parc clematis,apartment,5,faber,Clementi,oct-26,1044,11 to 15,A,1712500
73161513.0,https://condo-sg.com/sengkang-grand-residences-3368,sengkang grand residences,apartment,19,compassvale,sengkang,nov-19,936,06 to 10,A,1600800
17067588.0,https://condo-sg.com/the-promenade@pelikat-6381,the promenade@pelikat,apartment,19,lorong ah soo,Hougang,sep-20,484,01 to 05,A,601000
90890393.0,https://condo-sg.com/treasure-at-tampines-9746,treasure at tampines,condominium,18,tampines east,tampines,mar-19,463,01 to 05,A,585000
12228323.0,https://condo-sg.com/midwood-9359,midwood,condominium,23,hillview,bukit batok,apr-24,484,11 to 15,A,805000
15477011.0,https://condo-sg.com/avenue-south-residence-9258,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,feb-21,947,16 to 20,A,1871000
58975250.0,https://condo-sg.com/east-palm-4626,east palm,apartment,15,frankel,Bedok,sep-17,1055,01 to 05,A,1200000
29337004.0,https://condo-sg.com/textile-centre-5179,textile centre,apartment,7,crawford,kallang,oct-20,883,16 to 20,A,830000
21902188.0,https://condo-sg.com/coastal-breeze-residences-7224,coastal breeze residences,condominium,17,pasir ris park,pasir ris,jul-21,1173,01 to 05,A,1050000
83767400.0,https://condo-sg.com/parc-clematis-1112,parc clematis,apartment,5,faber,clementi,jun-20,1044,06 to 10,A,1636000
50693621.0,https://condo-sg.com/treasure-at-tampines-7244,treasure at tampines,condominium,18,tampines east,tampines,may-21,1346,06 to 10,A,1735000
64725238.0,https://condo-sg.com/marina-one-residences-2108,marina_one_residences,apartment,1,central subzone,downtown core,nov-18,2174,16 to 20,A,6067700
72369834.0,https://condo-sg.com/parc-riviera-1638,parc riviera,condominium,5,west coast,clementi,feb-17,710,26 to 30,A,923000
55811873.0,https://condo-sg.com/the-alps-residences-9966,the alps residences,condominium,18,tampines west,tampines,aug-17,1066,01 to 05,A,1169000
23391246.0,https://condo-sg.com/the-tre-ver-8824,the tre ver,condominium,13,potong pasir,toa payoh,aug-18,635,01 to 05,A,1015000
39528145.0,https://condo-sg.com/parc-life-9909,parc life,executive condominium,27,sembawang central,sembawang,feb-18,958,01 to 05,A,729000
97918000.0,https://condo-sg.com/parc-botannia-4404,parc botannia,condominium,28,fernvale,sengkang,feb-20,980,16 to 20,A,1331820
57086039.0,https://condo-sg.com/sims-urban-oasis-4552,sims urban oasis,condominium,14,aljunied,geylang,mar-17,958,06 to 10,A,1341300
86074767.0,https://condo-sg.com/affinity-at-serangoon-8140,affinity at serangoon,apartment,19,serangoon garden,serangoon,jan-27,904,01 to 05,A,1415000
63633429.0,https://condo-sg.com/fourth-avenue-residences-8978,fourth avenue residences,apartment,10,coronation road,bukit timah,aug-21,1109,01 to 05,A,2715000
63221821.0,https://condo-sg.com/spottiswoode-residences-5517,spottiswoode residences,condominium,2,everton park,bukit merah,jul-17,603,01 to 05,A,1086000
85704902.0,https://condo-sg.com/the-rivervale-5944,the_rivervale,executive condominium,19,rivervale,Sengkang,mar-18,1259,06 to 10,A,908000
90420841.0,https://condo-sg.com/astoria-park-9931,astoria park,condominium,14,kembangan,bedok,nov-19,1,11 to 15,A,1000000
51547775.0,https://condo-sg.com/the-minton-4745,the minton,condominium,19,lorong ah soo,hougang,dec-21,936,06 to 10,A,1200000
46894381.0,https://condo-sg.com/yew-mei-green-5058,yew_mei_green,executive condominium,23,choa chu kang north,choa chu kang,feb-18,1335,16 to 20,A,898000
58727687.0,https://condo-sg.com/tre-residences-9113,tre residences,condominium,14,aljunied,geylang,mar-17,570,11 to 15,A,898000
41556937.0,https://condo-sg.com/the-rivervale-3320,the rivervale,executive condominium,19,rivervale,sengkang,jun-25,1292,06 to 10,A,955000
47075004.0,https://condo-sg.com/the-ansley-8131,the_ansley,condominium,11,balestier,Novena,nov-18,1281,11 to 15,A,1798000
53731655.0,https://condo-sg.com/the-lakeshore-1273,the lakeshore,condominium,22,hong kah,jurong west,apr-21,1152,11 to 15,A,1220000
15650492.0,https://condo-sg.com/the-tapestry-3344,the tapestry,condominium,18,tampines west,tampines,may-18,603,01 to 05,A,796800
33110167.0,https://condo-sg.com/sea-esta-1435,sea_esta,condominium,18,pasir ris park,Pasir Ris,may-18,1098,06 to 10,A,1200000
58347420.0,https://condo-sg.com/parc-riviera-3304,parc_riviera,condominium,5,west coast,clementi,feb-23,1152,11 to 15,A,1323000
71518797.0,https://condo-sg.com/woodsvale-7261,woodsvale,executive condominium,25,woodlands east,woodlands,aug-19,1313,01 to 05,A,770000
93517174.0,https://condo-sg.com/nyon-1058,nyon,apartment,15,marine parade,marine parade,aug-19,484,01 to 05,A,1034000
39801905.0,https://condo-sg.com/ki-residences-at-brookvale-7680,ki residences at brookvale,condominium,21,sunset way,clementi,jul-21,1173,01 to 05,A,2198000
62644080.0,https://condo-sg.com/the-tapestry-9123,the_tapestry,condominium,18,tampines west,Tampines,apr-18,441,11 to 15,A,653670
22000734.0,https://condo-sg.com/parc-greenwich-1677,parc greenwich,executive condominium,28,fernvale,sengkang,sep-21,1066,01 to 05,A,1222000
95390496.0,https://condo-sg.com/the-laurels-6889,the laurels,condominium,9,cairnhill,newton,apr-17,1001,06 to 10,A,2580000
62554976.0,https://condo-sg.com/rosewood-4610,rosewood,condominium,25,woodgrove,woodlands,jul-18,1173,06 to 10,A,880000
47426340.0,https://condo-sg.com/eco-4800,eco,condominium,16,bedok south,bedok,may-21,592,06 to 10,A,785000
32090493.0,https://condo-sg.com/le-quest-2358,le quest,apartment,23,brickworks,bukit batok,aug-17,1,06 to 10,A,806000
58251501.0,https://condo-sg.com/the-tapestry-2638,the tapestry,condominium,18,tampines west,tampines,jul-18,474,06 to 10,A,703560
29027842.0,https://condo-sg.com/treasure-at-tampines-6003,treasure at tampines,condominium,18,tampines east,tampines,jul-20,915,01 to 05,A,1242000
13961445.0,https://condo-sg.com/d'nest-9375,d'nest,condominium,18,pasir ris central,Pasir Ris,mar-18,969,06 to 10,A,1000000
13824252.0,https://condo-sg.com/park-colonial-1866,park colonial,condominium,13,woodleigh,toa payoh,sep-27,667,01 to 05,A,1339000
92413577.0,https://condo-sg.com/the-florence-residences-2623,the florence residences,apartment,19,kovan,hougang,jul-19,635,11 to 15,A,951000
86604670.0,https://condo-sg.com/martin-place-residences-9100,martin place residences,condominium,9,institution hill,river valley,sep-17,1044,06 to 10,A,2100000
88597667.0,https://condo-sg.com/the-tapestry-9671,the tapestry,condominium,18,tampines west,tampines,apr-18,474,11 to 15,A,701460
87992162.0,https://condo-sg.com/the-crest-2046,the crest,condominium,3,alexandra north,Bukit Merah,apr-23,926,16 to 20,A,1948000
89151087.0,https://condo-sg.com/riverfront-residences-9386,riverfront residences,apartment,19,kangkar,hougang,jul-18,517,16 to 20,A,721000
20248119.0,https://condo-sg.com/affinity-at-serangoon-4567,affinity at serangoon,apartment,19,serangoon garden,serangoon,jun-21,1076,01 to 05,A,1645380
62759132.0,https://condo-sg.com/clavon-5439,clavon,apartment,5,clementi woods,clementi,dec-20,1130,06 to 10,A,1753000
82340562.0,https://condo-sg.com/hillion-residences-6716,hillion residences,apartment,23,jelebu,bukit panjang,jan-21,463,16 to 20,A,640000
50411305.0,https://condo-sg.com/sommerville-park-8150,sommerville park,condominium,10,tyersall,tanglin,may-17,624,06 to 10,A,950000
71260498.0,https://condo-sg.com/eight-courtyards-7494,eight courtyards,condominium,27,yishun west,yishun,jan-19,1012,06 to 10,A,885000
65591121.0,https://condo-sg.com/the-amore-3937,the amore,executive condominium,19,waterway east,punggol,dec-21,1227,01 to 05,A,1340800
85099620.0,https://condo-sg.com/summerdale-6167,summerdale,executive condominium,22,boon lay place,jurong west,jul-17,1216,01 to 05,A,800000
88767473.0,https://condo-sg.com/the-lakefront-residences-1956,the lakefront residences,condominium,22,taman jurong,jurong west,jul-23,1,11 to 15,A,970000
23619581.0,https://condo-sg.com/kingsford-waterbay-6800,kingsford waterbay,apartment,19,kangkar,hougang,jun-18,850,06 to 10,A,1121132
90651367.0,https://condo-sg.com/idyllic-suites-8298,idyllic_suites,apartment,14,aljunied,geylang,dec-21,570,06 to 10,A,755000
22028745.0,https://condo-sg.com/lush-acres-4568,lush acres,executive condominium,28,fernvale,sengkang,feb-20,915,16 to 20,A,870000
52586735.0,https://condo-sg.com/parc-esta-4914,parc esta,apartment,14,geylang east,geylang,dec-19,926,11 to 15,A,1478000
89058256.0,https://condo-sg.com/the-palette-1010,the palette,condominium,18,pasir ris central,pasir ris,jun-19,2217,11 to 15,A,2000000
58451816.0,https://condo-sg.com/parc-oasis-1958,parc oasis,condominium,22,yuhua west,Jurong East,jul-19,1507,11 to 15,A,1350000
85410498.0,https://condo-sg.com/queens-peak-6579,queens peak,condominium,3,margaret drive,queenstown,nov-19,1507,36 to 40,A,2551000
98728146.0,https://condo-sg.com/hillcrest-arcadia-4965,hillcrest arcadia,condominium,11,hillcrest,bukit timah,dec-20,1884,06 to 10,A,1820000
54126486.0,https://condo-sg.com/the-clement-canopy-6158,the clement canopy,apartment,5,clementi woods,clementi,aug-21,1,11 to 15,A,1780000
23641828.0,https://condo-sg.com/seaside-residences-8488,seaside residences,apartment,15,siglap,bedok,apr-17,786,06 to 10,A,1293600
43331009.0,https://condo-sg.com/the-spinnaker-4900,the spinnaker,apartment,11,moulmein,Novena,dec-20,1346,11 to 15,A,2180000
36475493.0,https://condo-sg.com/penrose-2193,penrose,apartment,14,aljunied,geylang,sep-20,1055,16 to 20,A,1798000
62222607.0,https://condo-sg.com/kandis-residence-8884,kandis_residence,condominium,27,sembawang straits,sembawang,mar-18,936,06 to 10,A,1183600
85264175.0,https://condo-sg.com/the-palette-4549,the palette,condominium,18,pasir ris central,pasir ris,aug-17,1055,01 to 05,A,1030000
36156826.0,https://condo-sg.com/waterbank-at-dakota-7725,waterbank at dakota,condominium,14,aljunied,geylang,feb-21,484,01 to 05,A,755000
89902565.0,https://condo-sg.com/the-waterside-3179,the waterside,condominium,15,tanjong rhu,kallang,apr-21,1,06 to 10,A,4029960
35334243.0,https://condo-sg.com/forestville-3424,forestville,executive condominium,25,woodlands south,woodlands,jul-21,1066,06 to 10,A,940000
25707376.0,https://condo-sg.com/uptown-@-farrer-8276,uptown @ farrer,apartment,8,lavender,kallang,sep-19,538,06 to 10,A,999352
32694305.0,https://condo-sg.com/whitewater-8573,whitewater,executive condominium,18,pasir ris west,pasir ris,sep-19,1206,11 to 15,A,870000
23895214.0,https://condo-sg.com/inz-residence-6401,inz residence,executive condominium,23,peng siang,choa chu kang,sep-17,1012,01 to 05,A,782000
67709767.0,https://condo-sg.com/water-place-2902,water place,condominium,15,tanjong rhu,kallang,dec-20,1216,11 to 15,A,1550000
69619439.0,https://condo-sg.com/high-park-residences-1995,high park residences,apartment,28,fernvale,Sengkang,nov-20,893,06 to 10,A,1000000
81805653.0,https://condo-sg.com/hundred-palms-residences-4899,hundred palms residences,executive condominium,19,hougang west,hougang,jul-17,1044,01 to 05,A,905100
65126101.0,https://condo-sg.com/the-creek-@-bukit-8684,the creek @ bukit,condominium,21,anak bukit,bukit timah,aug-17,1,01 to 05,A,1679040
46066769.0,https://condo-sg.com/okio-3503,okio,apartment,12,balestier,novena,sep-17,592,11 to 15,A,888000
85497915.0,https://condo-sg.com/dairy-farm-residences-3650,dairy farm residences,apartment,23,dairy farm,bukit panjang,dec-21,764,11 to 15,A,1319100
46339144.0,https://condo-sg.com/the-nassim-4414,the nassim,condominium,10,nassim,tanglin,jan-18,6598,01 to 05,A,17000000
64494352.0,https://condo-sg.com/the-arris-6881,the arris,apartment,2,chinatown,outram,apr-18,936,01 to 05,A,1700000
28290638.0,https://condo-sg.com/the-palette-3664,the palette,condominium,18,pasir ris central,pasir ris,dec-19,1152,11 to 15,A,1200000
25161819.0,https://condo-sg.com/northwave-6333,northwave,executive condominium,25,woodlands east,woodlands,jul-18,990,01 to 05,A,787000
85456040.0,https://condo-sg.com/amber-park-5645,amber park,condominium,15,marine parade,marine parade,jan-20,947,16 to 20,A,2426760
76114764.0,https://condo-sg.com/caspian-5062,caspian,condominium,22,taman jurong,jurong west,apr-17,1,01 to 05,A,1500000
57309409.0,https://condo-sg.com/the-peak@balmeg-3110,the_peak@balmeg,condominium,5,pasir panjang 1,queenstown,may-18,2605,01 to 05,A,3350000
41676321.0,https://condo-sg.com/riverfront-residences-5966,riverfront residences,apartment,19,kangkar,hougang,oct-19,517,01 to 05,A,718000
54620287.0,https://condo-sg.com/parc-life-7292,parc life,executive condominium,27,sembawang central,sembawang,jun-17,1109,01 to 05,A,878400
39551914.0,https://condo-sg.com/grandeur-park-residences-6414,grandeur_park_residences,condominium,16,bedok south,bedok,mar-17,420,01 to 05,A,609000
46878686.0,https://condo-sg.com/avenue-south-residence-2251,avenue south residence,apartment,3,kampong tiong bahru,bukit merah,sep-19,721,06 to 10,A,1415000
98868219.0,https://condo-sg.com/queensway-tower-7549,queensway tower,apartment,3,queensway,queenstown,sep-21,1539,06 to 10,A,1838000
53078028.0,https://condo-sg.com/the-lakefront-residences-7648,the lakefront residences,condominium,22,taman jurong,jurong west,aug-19,495,11 to 15,A,730000
74458529.0,https://condo-sg.com/sunhaven-6052,sunhaven,condominium,16,simei,tampines,mar-21,1389,01 to 05,A,1165000
48061841.0,https://condo-sg.com/the-florence-residences-4879,the_florence_residences,apartment,19,kovan,hougang,may-20,484,01 to 05,A,726000
86417092.0,https://condo-sg.com/villa-marina-4112,villa marina,condominium,15,frankel,bedok,feb-20,1561,01 to 05,A,1280000
77415308.0,https://condo-sg.com/the-avenir-7228,the_avenir,condominium,9,institution hill,river valley,dec-20,1,26 to 30,A,7888000
