transaction_id,url,name,street,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,eco_category,price
65744050,http://condo-sg.com/myra-2311,myra,meyappa chettiar road,apartment,13,potong pasir,toa payoh,mar-21,678,06 to 10,A,1430800
67786464,http://condo-sg.com/the-trevose-9107,the trevose,trevose crescent,condominium,11,dunearn,,mar-19,1733,01 to 05,A,2483000
10295541,http://condo-sg.com/reflections-at-keppel-bay-4342,reflections at keppel bay,keppel bay view,condominium,4,maritime square,bukit merah,aug-21,4596,06 to 10,A,8200000
25379627,http://condo-sg.com/rio-vista-5602,rio vista,upper serangoon view,condominium,19,kangkar,hougang,apr-17,1378,06 to 10,A,
83064521,http://condo-sg.com/the-tembusu-4296,the tembusu,tampines road,condominium,19,lorong ah soo,hougang,may-17,1464,16 to 20,A,2080000
85941602,http://condo-sg.com/kopar-at-newton-1058,kopar at newton,makeway avenue,apartment,9,moulmein,novena,apr-20,517,01 to 05,A,1168000
63338666,http://condo-sg.com/the-florence-residences-3506,the florence residences,hougang avenue 2,apartment,19,kovan,hougang,dec-19,484,01 to 05,A,730000
67126085,http://condo-sg.com/forest-woods-9360,forest woods,lorong lew lian,condominium,19,upper paya lebar,serangoon,mar-17,915,11 to 15,A,1245000
16318421,http://condo-sg.com/piermont-grand-2066,piermont grand,sumang walk,executive condominium,19,punggol town centre,punggol,jul-19,1001,01 to 05,A,1085300
74604316,http://condo-sg.com/the-windsor-4145,the windsor,ontario avenue,condominium,20,upper thomson,bishan,apr-19,1658,01 to 05,A,1735000
38859697,http://condo-sg.com/duo-residences-3731,duo residences,fraser street,apartment,7,bugis,downtown core,nov-17,969,11 to 15,A,1950000
49841768,,twin vew,west coast vale,apartment,5,west coast,clementi,may-18,743,26 to 30,A,1142000
55626009,http://condo-sg.com/hillington-green-4335,hillington green,hillview avenue,condominium,23,hillview,bukit batok,oct-20,990,06 to 10,A,1218000
92591835,http://condo-sg.com/sol-acres-2201,sol acres,choa chu kang grove,executive condominium,23,keat hong,choa chu kang,jul-17,1216,06 to 10,A,955000
51906125,http://condo-sg.com/parc-botannia-4554,parc botannia,fernvale street,condominium,28,fernvale,sengkang,mar-20,786,11 to 15,A,1063300
85778523,http://condo-sg.com/gem-residences-5435,gem residences,lorong 5 toa payoh,condominium,12,boon teck,toa payoh,jul-17,1055,16 to 20,A,1567000
82311101,http://condo-sg.com/the-anchorage-4307,the anchorage,alexandra road,condominium,3,mei chin,queenstown,jun-17,1582,01 to 05,A,1810000
87217598,http://condo-sg.com/trevista-8096,trevista,lorong 3 toa payoh,condominium,12,braddell,toa payoh,may-17,893,21 to 25,A,1190000
16664802,http://condo-sg.com/principal-garden-5218,principal garden,prince charles crescent,condominium,3,alexandra north,bukit merah,aug-17,484,11 to 15,A,
69976505,http://condo-sg.com/the-spectrum-7257,the spectrum,pasir panjang road,condominium,5,pasir panjang 1,queenstown,may-17,1184,01 to 05,A,1188000
17707329,http://condo-sg.com/twin-vew-2221,twin vew,west coast vale,apartment,5,west coast,clementi,may-18,743,11 to 15,A,
97087980,http://condo-sg.com/ola-9965,ola,anchorvale crescent,executive condominium,19,anchorvale,sengkang,may-21,926,06 to 10,A,1015112
42548202,http://condo-sg.com/baywater-1224,baywater,bedok reservoir road,condominium,16,bedok reservoir,bedok,jul-20,2293,16 to 20,A,1580000
85237954,http://condo-sg.com/parc-haven-3513,parc haven,lorong limau,apartment,12,balestier,novena,dec-20,1464,01 to 05,A,1700000
62037820,http://condo-sg.com/the-riverine-by-the-park-7648,the riverine by the park,kallang road,apartment,12,kampong bugis,,oct-21,1776,26 to 30,A,3450000
38324572,http://condo-sg.com/soleil-@-sinaran-7396,soleil @ sinaran,sinaran drive,condominium,11,moulmein,novena,may-18,1464,16 to 20,A,2730000
45182741,http://condo-sg.com/the-clement-canopy-2699,the clement canopy,clementi avenue 1,apartment,5,clementi woods,clementi,apr-18,1109,31 to 35,A,
68457616,http://condo-sg.com/jui-residences-2268,jui residences,serangoon road,apartment,12,bendemeer,kallang,sep-18,657,11 to 15,A,1146000
22961293,http://condo-sg.com/eastvale-3499,eastvale,pasir ris drive 3,executive condominium,18,pasir ris drive,pasir ris,may-21,1195,01 to 05,A,891000
40678014,http://condo-sg.com/one-north-residences-6061,one-north residences,one-north gateway,apartment,5,one north,queenstown,may-21,1432,06 to 10,A,2058000
23958682,,the bayshore,bayshore road,condominium,16,bayshore,bedok,oct-20,1227,06 to 10,A,1260000
68933178,http://condo-sg.com/jadescape-7457,jadescape,shunfu road,condominium,20,upper thomson,bishan,sep-18,775,21 to 25,A,1378000
87299981,http://condo-sg.com/the-suites-at-central-5690,the suites at central,devonshire road,condominium,9,leonie hill,river valley,aug-17,1572,06 to 10,A,3300000
29899531,,the amarelle,lim ah woo road,apartment,15,geylang east,geylang,dec-18,1442,01 to 05,A,2090000
86715078,http://condo-sg.com/the-cascadia-4076,the cascadia,bukit timah road,condominium,21,holland road,bukit timah,jan-21,883,01 to 05,A,1568000
55561947,http://condo-sg.com/alex-residences-1515,alex residences,alexandra view,apartment,3,redhill,,mar-17,904,16 to 20,A,1571000
81846417,http://condo-sg.com/treasure-at-tampines-2172,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,jul-19,581,06 to 10,A,
43863444,http://condo-sg.com/guillemard-edge-3996,guillemard edge,lorong 30 geylang,apartment,14,aljunied,geylang,dec-17,441,06 to 10,A,665000
13271256,,skies miltonia,miltonia close,condominium,27,lower seletar,yishun,may-21,743,06 to 10,A,798000
89416064,http://condo-sg.com/ki-residences-at-brookvale-1421,ki residences at brookvale,brookvale drive,condominium,21,sunset way,clementi,nov-21,980,06 to 10,A,1925000
62920168,http://condo-sg.com/seaside-residences-4634,seaside residences,siglap link,apartment,15,siglap,bedok,apr-17,1485,16 to 20,A,2317590
19335100,http://condo-sg.com/sky-everton-3578,sky everton,everton road,apartment,2,everton park,bukit merah,oct-19,764,21 to 25,A,1754000
57403613,http://condo-sg.com/dalvey-court-7566,dalvey court,dalvey estate,apartment,10,nassim,tanglin,jun-21,2185,01 to 05,A,3390000
95036615,http://condo-sg.com/park-place-residences-at-plq-9125,park place residences at plq,paya lebar road,apartment,14,geylang east,geylang,mar-17,743,06 to 10,A,1331999
85257658,http://condo-sg.com/waterbay-6170,waterbay,edgefield plains,executive condominium,19,punggol field,punggol,may-21,1141,11 to 15,A,
39417019,http://condo-sg.com/icon-8064,icon,gopeng street,apartment,2,tanjong pagar,downtown core,jan-17,926,26 to 30,A,1450000
55315861,http://condo-sg.com/parc-botannia-5165,parc botannia,fernvale street,condominium,28,fernvale,sengkang,dec-17,581,06 to 10,A,754000
65216031,http://condo-sg.com/royalgreen-4763,royalgreen,anamalai avenue,condominium,10,holland road,bukit timah,nov-21,980,01 to 05,A,2694000
82938839,http://condo-sg.com/parc-greenwich-2915,parc greenwich,fernvale lane,executive condominium,28,fernvale,sengkang,sep-21,1206,06 to 10,A,1486000
84828773,http://condo-sg.com/park-colonial-7145,park colonial,woodleigh lane,condominium,13,woodleigh,toa payoh,nov-18,603,01 to 05,A,1066000
69103688,http://condo-sg.com/the-landmark-2232,the landmark,chin swee road,condominium,3,pearl's hill,outram,nov-20,678,16 to 20,A,1475000
97472229,http://condo-sg.com/the-cascadia-9934,the cascadia,bukit timah road,condominium,21,holland road,bukit timah,jul-18,990,01 to 05,A,1660000
30403185,http://condo-sg.com/coco-palms-2586,coco palms,pasir ris grove,condominium,18,pasir ris central,pasir ris,jul-18,463,01 to 05,A,648000
51666935,http://condo-sg.com/the-bayshore-3528,the bayshore,bayshore road,condominium,16,bayshore,bedok,jul-17,1432,16 to 20,A,1260000
67846589,http://condo-sg.com/stadia-8282,stadia,yio chu kang road,apartment,19,serangoon central,serangoon,mar-17,560,01 to 05,A,700000
99606741,,the lakeshore,jurong west street 41,condominium,22,hong kah,jurong west,feb-17,1184,11 to 15,A,1225000
51761344,http://condo-sg.com/kovan-melody-9677,kovan melody,kovan road,condominium,19,kovan,hougang,oct-18,1292,11 to 15,A,1500000
88425471,http://condo-sg.com/one-meyer-9768,one meyer,meyer place,apartment,15,mountbatten,marine parade,oct-20,614,06 to 10,A,
90072020,http://condo-sg.com/oleander-towers-6937,oleander towers,lorong 1 toa payoh,apartment,12,toa payoh central,toa payoh,sep-18,1464,06 to 10,A,1700000
47392940,,ventana,pasir panjang hill,apartment,5,pasir panjang 1,queenstown,nov-20,1184,01 to 05,A,1400000
38547508,http://condo-sg.com/botanique-at-bartley-7510,botanique at bartley,upper paya lebar road,condominium,19,upper paya lebar,serangoon,jul-21,721,06 to 10,A,1150000
48152657,http://condo-sg.com/waterview-6501,waterview,tampines avenue 1,condominium,18,tampines west,tampines,sep-17,926,11 to 15,A,935000
76374056,http://condo-sg.com/martin-modern-4511,martin modern,martin place,condominium,9,institution hill,river valley,jul-17,1087,11 to 15,A,2341104
55887300,http://condo-sg.com/the-estuary-3437,the estuary,yishun avenue 1,condominium,27,yishun south,yishun,jun-18,1313,11 to 15,A,1243888
31167418,http://condo-sg.com/one-pearl-bank-3745,one pearl bank,pearl bank,apartment,3,pearl's hill,outram,aug-19,431,06 to 10,A,1051000
59867888,,sims urban oasis,sims drive,condominium,14,aljunied,geylang,oct-17,1184,16 to 20,A,1537100
48667677,http://condo-sg.com/piermont-grand-6829,piermont grand,sumang walk,executive condominium,19,punggol town centre,punggol,jul-19,1335,06 to 10,A,1491200
33030345,http://condo-sg.com/jadescape-8606,jadescape,shunfu road,condominium,20,upper thomson,bishan,sep-18,904,06 to 10,A,1493000
21836845,http://condo-sg.com/regent-heights-4134,regent heights,bukit batok east avenue 5,condominium,23,guilin,bukit batok,may-19,1023,21 to 25,A,793000
43672993,http://condo-sg.com/d'nest-4055,d'nest,pasir ris grove,condominium,18,pasir ris central,pasir ris,apr-21,1270,01 to 05,A,1370000
88715318,http://condo-sg.com/reflections-at-keppel-bay-1246,reflections at keppel bay,keppel bay view,condominium,4,maritime square,,aug-19,1830,01 to 05,A,2988800
80637515,http://condo-sg.com/whistler-grand-5073,whistler grand,west coast vale,apartment,5,west coast,clementi,sep-20,624,31 to 35,A,1005600
69083799,http://condo-sg.com/parc-central-residences-9556,parc central residences,tampines street 86,executive condominium,18,tampines west,tampines,jan-21,926,06 to 10,A,1070000
46736532,http://condo-sg.com/signature-at-yishun-2671,signature at yishun,yishun street 51,executive condominium,27,lower seletar,yishun,aug-17,775,06 to 10,A,593010
62245137,http://condo-sg.com/eastbay-9136,eastbay,tay lian teck road,apartment,15,frankel,bedok,sep-20,1087,01 to 05,A,1550000
10826962,http://condo-sg.com/bartley-ridge-3044,bartley ridge,mount vernon road,condominium,13,joo seng,,may-17,721,11 to 15,A,1068000
19700264,http://condo-sg.com/the-levelz-6605,the levelz,farrer road,condominium,10,tyersall,tanglin,jan-21,2443,06 to 10,A,2790000
80249857,http://condo-sg.com/yong-siak-court-1983,yong siak court,yong siak street,apartment,3,tiong bahru,bukit merah,may-19,1722,01 to 05,A,2150000
69882964,http://condo-sg.com/martin-modern-4188,martin modern,martin place,condominium,9,institution hill,river valley,sep-20,1733,01 to 05,A,4392800
79627252,http://condo-sg.com/inz-residence-5649,inz residence,choa chu kang avenue 5,executive condominium,23,peng siang,choa chu kang,mar-17,1066,06 to 10,A,826000
70810716,http://condo-sg.com/balmoral-residences-2378,balmoral residences,balmoral crescent,condominium,10,goodwood park,newton,apr-17,2379,06 to 10,A,
45387053,http://condo-sg.com/piermont-grand-4553,piermont grand,sumang walk,executive condominium,19,punggol town centre,punggol,jul-19,1335,01 to 05,A,1396000
22809186,http://condo-sg.com/river-place-5341,river place,havelock road,condominium,3,robertson quay,singapore river,aug-17,926,01 to 05,A,1110000
34948094,http://condo-sg.com/principal-garden-4881,principal garden,prince charles crescent,condominium,3,alexandra north,bukit merah,feb-17,807,16 to 20,A,1350000
70152769,http://condo-sg.com/riverfront-residences-1385,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,jul-18,614,11 to 15,A,836000
54593724,,kingsford waterbay,upper serangoon view,apartment,19,kangkar,hougang,jul-17,883,06 to 10,A,1084398
95196534,http://condo-sg.com/jadescape-5992,jadescape,shunfu road,condominium,20,upper thomson,bishan,jul-21,1012,01 to 05,A,
37986323,http://condo-sg.com/the-florence-residences-1021,the florence residences,hougang avenue 2,apartment,19,kovan,hougang,jan-21,667,11 to 15,A,1148112
87438705,http://condo-sg.com/leedon-green-5770,leedon green,leedon heights,condominium,10,farrer court,,nov-21,538,01 to 05,A,1459000
94384873,http://condo-sg.com/park-colonial-8930,park colonial,woodleigh lane,condominium,13,woodleigh,toa payoh,jul-18,915,01 to 05,A,1397000
85005763,http://condo-sg.com/martin-modern-3016,martin modern,martin place,condominium,9,institution hill,river valley,oct-17,1012,26 to 30,A,2447354
25552567,http://condo-sg.com/the-trilinq-5723,the trilinq,jalan lempeng,condominium,5,faber,clementi,mar-18,1701,01 to 05,A,1828000
29856781,http://condo-sg.com/the-tampines-trilliant-3325,the tampines trilliant,tampines central 7,executive condominium,18,tampines east,tampines,oct-20,1130,06 to 10,A,1125000
31695466,http://condo-sg.com/guilin-view-6396,guilin view,bukit batok street 52,condominium,23,guilin,bukit batok,dec-18,1744,01 to 05,A,1500000
12681726,http://condo-sg.com/coastline-residences-7014,coastline residences,amber road,apartment,15,marine parade,marine parade,may-19,452,11 to 15,A,1145000
48334605,http://condo-sg.com/caspian-9673,caspian,lakeside drive,condominium,22,taman jurong,jurong west,mar-21,1001,11 to 15,A,1130000
93585378,http://condo-sg.com/treasure-at-tampines-3446,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,jun-19,484,11 to 15,A,662000
27580459,http://condo-sg.com/parc-esta-8812,parc esta,sims avenue,apartment,14,geylang east,geylang,mar-20,958,06 to 10,A,1525000
80411535,http://condo-sg.com/the-antares-3437,the antares,mattar road,apartment,14,macpherson,geylang,may-21,1152,06 to 10,A,1982460
49066790,http://condo-sg.com/sky-everton-3408,sky everton,everton road,apartment,2,everton park,bukit merah,jun-19,592,11 to 15,A,1248000
93137838,http://condo-sg.com/livia-7342,livia,pasir ris grove,condominium,18,pasir ris central,,apr-20,1346,01 to 05,A,1060000
37964339,http://condo-sg.com/esparina-residences-1407,esparina residences,compassvale bow,executive condominium,19,compassvale,sengkang,sep-18,1001,06 to 10,A,1000000
91206722,http://condo-sg.com/parc-central-residences-7926,parc central residences,tampines street 86,executive condominium,18,tampines west,,feb-21,1421,16 to 20,A,1591000
40333430,,parc botannia,fernvale street,condominium,28,fernvale,sengkang,sep-19,1055,01 to 05,A,1248390
76101754,http://condo-sg.com/inz-residence-4312,inz residence,choa chu kang avenue 5,executive condominium,23,peng siang,choa chu kang,mar-17,1012,06 to 10,A,771000
71954972,,vibes@upper serangoon,upper serangoon road,apartment,19,upper paya lebar,serangoon,jun-18,441,01 to 05,A,613000
75775876,,sol acres,choa chu kang grove,executive condominium,23,keat hong,choa chu kang,aug-17,570,11 to 15,A,467000
20215132,http://condo-sg.com/the-clement-canopy-7216,the clement canopy,clementi avenue 1,apartment,5,clementi woods,clementi,aug-21,732,31 to 35,A,1250000
17019635,http://condo-sg.com/canninghill-piers-5001,canninghill piers,clarke quay,apartment,6,clarke quay,singapore river,nov-21,807,11 to 15,A,2464000
57250364,http://condo-sg.com/meadowlodge-1135,meadowlodge,chun tin road,condominium,21,anak bukit,bukit timah,may-21,1281,01 to 05,A,1500000
17227833,,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,sep-20,1087,06 to 10,A,1499000
62957329,,kingsford waterbay,upper serangoon view,apartment,19,kangkar,hougang,aug-17,1216,06 to 10,A,
20224442,http://condo-sg.com/26-newton-4007,26 newton,newton road,apartment,11,moulmein,novena,nov-17,560,21 to 25,A,1582854
82842087,,the creek @ bukit,toh tuck road,condominium,21,anak bukit,bukit timah,apr-17,441,01 to 05,A,
31619911,http://condo-sg.com/citylife@tampines-8920,citylife@tampines,tampines central 7,executive condominium,18,tampines east,tampines,feb-21,1109,01 to 05,A,1210000
87063530,http://condo-sg.com/northoaks-6217,northoaks,woodlands crescent,executive condominium,25,woodlands east,woodlands,jun-19,1292,11 to 15,A,780000
43049018,http://condo-sg.com/kingsford-waterbay-7714,kingsford waterbay,upper serangoon view,apartment,19,kangkar,hougang,sep-18,861,01 to 05,A,1162000
83380178,http://condo-sg.com/new-futura-4608,new futura,leonie hill road,condominium,9,leonie hill,river valley,feb-18,1830,11 to 15,A,5696000
38336687,http://condo-sg.com/piermont-grand-8908,piermont grand,sumang walk,executive condominium,19,punggol town centre,,jan-20,1044,01 to 05,A,1065150
87601717,http://condo-sg.com/marina-one-residences-4843,marina one residences,marina way,apartment,1,central subzone,downtown core,sep-20,1582,16 to 20,A,3881533
42468413,http://condo-sg.com/the-tre-ver-2951,the tre ver,potong pasir avenue 1,condominium,13,potong pasir,toa payoh,may-19,646,11 to 15,A,1043000
69562093,http://condo-sg.com/piermont-grand-9834,piermont grand,sumang walk,executive condominium,19,punggol town centre,punggol,jul-19,947,06 to 10,A,
48595851,http://condo-sg.com/baywater-1839,baywater,bedok reservoir road,condominium,16,bedok reservoir,bedok,mar-18,1302,06 to 10,A,1367100
37796720,http://condo-sg.com/varsity-park-condominium-2058,varsity park condominium,west coast road,condominium,5,clementi woods,clementi,jul-20,1636,01 to 05,A,1870000
55071281,http://condo-sg.com/the-quintet-9726,the quintet,choa chu kang street 64,executive condominium,23,yew tee,choa chu kang,aug-19,1270,01 to 05,A,920000
29152385,http://condo-sg.com/suites-@-paya-lebar-1397,suites @ paya lebar,upper paya lebar road,apartment,19,tai seng,hougang,may-19,398,01 to 05,A,580000
13590885,http://condo-sg.com/parc-vera-1392,parc vera,hougang street 32,condominium,19,kangkar,hougang,jul-21,1141,11 to 15,A,1225888
34705288,http://condo-sg.com/stirling-residences-5765,stirling residences,stirling road,apartment,3,mei chin,queenstown,apr-19,635,21 to 25,A,1142000
63369149,http://condo-sg.com/thomson-grand-5886,thomson grand,sin ming walk,condominium,20,upper thomson,bishan,jul-18,947,16 to 20,A,1415000
70314670,http://condo-sg.com/principal-garden-5587,principal garden,prince charles crescent,condominium,3,alexandra north,bukit merah,mar-21,1076,06 to 10,A,
52858998,http://condo-sg.com/parvis-1619,parvis,holland hill,condominium,10,leedon park,bukit timah,apr-18,2788,11 to 15,A,
51935744,http://condo-sg.com/the-belvedere-5451,the belvedere,meyer road,condominium,15,mountbatten,,dec-21,1259,16 to 20,A,2600000
50263389,http://condo-sg.com/parc-esta-1659,parc esta,sims avenue,apartment,14,geylang east,geylang,jun-19,420,01 to 05,A,
89588485,http://condo-sg.com/the-garden-residences-7089,the garden residences,serangoon north view,apartment,19,serangoon garden,serangoon,jun-18,614,11 to 15,A,1055300
39809635,http://condo-sg.com/parc-riviera-7600,parc riviera,west coast vale,condominium,5,west coast,clementi,jan-18,1184,26 to 30,A,1430000
29913280,http://condo-sg.com/hillview-regency-8878,hillview regency,bukit batok east avenue 2,condominium,23,guilin,bukit batok,feb-17,1130,16 to 20,A,920000
85446333,http://condo-sg.com/costa-del-sol-8131,costa del sol,bayshore road,condominium,16,bayshore,bedok,apr-18,1346,21 to 25,A,1780000
69099079,,rivervale crest,rivervale crescent,apartment,19,rivervale,sengkang,mar-20,1206,01 to 05,A,823000
44042069,,one-north eden,slim barracks rise,apartment,5,one north,queenstown,apr-21,786,11 to 15,A,1639000
20406368,http://condo-sg.com/miro-5191,miro,lincoln road,apartment,11,moulmein,novena,jul-20,1249,11 to 15,A,1950000
50744726,http://condo-sg.com/riverfront-residences-3571,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,feb-20,872,11 to 15,A,1247000
71120143,http://condo-sg.com/natura@hillview-2000,natura@hillview,hillview terrace,apartment,23,guilin,bukit batok,may-21,452,06 to 10,A,620000
42995416,http://condo-sg.com/rivergate-3256,rivergate,robertson quay,apartment,9,robertson quay,,sep-17,1798,11 to 15,A,3680000
54266073,http://condo-sg.com/casa-cambio-9056,casa cambio,lim tua tow road,condominium,19,serangoon central,,sep-20,538,01 to 05,A,705000
69768171,http://condo-sg.com/marine-blue-7883,marine blue,marine parade road,condominium,15,marine parade,marine parade,apr-18,1270,06 to 10,A,1652000
66864274,http://condo-sg.com/stirling-residences-6789,stirling residences,stirling road,apartment,3,mei chin,,sep-20,1055,01 to 05,A,1884000
54630811,http://condo-sg.com/euro-asia-court-3106,euro-asia court,river valley close,apartment,9,institution hill,river valley,jun-17,1668,11 to 15,A,2280000
90265998,http://condo-sg.com/the-boutiq-2111,the boutiq,killiney road,apartment,9,oxley,river valley,nov-19,506,06 to 10,A,1100000
77625605,http://condo-sg.com/hundred-trees-7717,hundred trees,west coast drive,condominium,5,west coast,clementi,jan-20,1894,01 to 05,A,2430000
15591471,http://condo-sg.com/midwood-5492,midwood,hillview rise,condominium,23,hillview,bukit batok,dec-20,893,11 to 15,A,1414100
17730071,http://condo-sg.com/affinity-at-serangoon-9010,affinity at serangoon,serangoon north avenue 1,apartment,19,serangoon garden,serangoon,jul-18,904,01 to 05,A,1321000
78757707,http://condo-sg.com/the-inspira-3675,the inspira,arnasalam chetty road,condominium,9,institution hill,river valley,mar-21,926,01 to 05,A,1760000
26323500,,riversails,upper serangoon crescent,condominium,19,hougang east,hougang,aug-21,850,01 to 05,A,890000
21395719,http://condo-sg.com/the-m-1574,the m,middle road,apartment,7,bugis,downtown core,apr-20,463,01 to 05,A,1146500
40017330,http://condo-sg.com/watertown-2422,watertown,punggol central,apartment,19,punggol town centre,punggol,may-17,1216,11 to 15,A,1580000
76846259,http://condo-sg.com/thomson-grand-1330,thomson grand,sin ming walk,condominium,20,upper thomson,bishan,dec-17,947,11 to 15,A,1400000
21538667,http://condo-sg.com/sims-urban-oasis-7202,sims urban oasis,sims drive,condominium,14,aljunied,geylang,sep-21,667,16 to 20,A,1050000
24863776,http://condo-sg.com/riversails-7765,riversails,upper serangoon crescent,condominium,19,hougang east,hougang,mar-17,947,01 to 05,A,818000
28085240,http://condo-sg.com/eight-courtyards-2945,eight courtyards,canberra drive,condominium,27,yishun west,yishun,oct-19,861,06 to 10,A,890000
54984433,http://condo-sg.com/le-quest-4025,le quest,bukit batok street 41,apartment,23,brickworks,bukit batok,may-18,431,06 to 10,A,642000
39402376,http://condo-sg.com/the-tessarina-7648,the tessarina,wilby road,condominium,10,holland road,bukit timah,jun-18,1313,01 to 05,A,2380000
10855316,http://condo-sg.com/piermont-grand-1881,piermont grand,sumang walk,executive condominium,19,punggol town centre,,jul-20,872,11 to 15,A,1006830
78288657,http://condo-sg.com/sky@eleven-2033,sky@eleven,thomson lane,condominium,11,toa payoh central,toa payoh,jan-18,2271,36 to 40,A,3765000
45831231,http://condo-sg.com/the-criterion-5893,the criterion,yishun street 51,executive condominium,27,lower seletar,yishun,dec-17,915,11 to 15,A,757600
42242720,http://condo-sg.com/queens-2156,queens,stirling road,condominium,3,mei chin,queenstown,jan-17,1195,06 to 10,A,1410000
78600198,http://condo-sg.com/the-prominence-9425,the prominence,haig road,apartment,15,geylang east,geylang,jan-19,1367,01 to 05,A,1180000
56548811,http://condo-sg.com/bartley-residences-6349,bartley residences,lorong how sun,apartment,19,upper paya lebar,serangoon,feb-18,1604,11 to 15,A,2030000
19681529,,queens peak,dundee road,condominium,3,margaret drive,queenstown,nov-17,441,21 to 25,A,814730
36522686,http://condo-sg.com/martin-modern-7217,martin modern,martin place,condominium,9,institution hill,river valley,jun-21,764,21 to 25,A,2210000
51446768,http://condo-sg.com/commonwealth-towers-8875,commonwealth towers,commonwealth avenue,condominium,3,margaret drive,queenstown,oct-20,474,16 to 20,A,848000
86421466,http://condo-sg.com/sol-acres-7559,sol acres,choa chu kang grove,executive condominium,23,keat hong,choa chu kang,may-17,495,01 to 05,A,358000
55067559,http://condo-sg.com/one-pearl-bank-7561,one pearl bank,pearl bank,apartment,3,pearl's hill,outram,jul-19,700,11 to 15,A,1720000
80517781,http://condo-sg.com/rivervale-crest-9833,rivervale crest,rivervale crescent,apartment,19,rivervale,sengkang,jan-18,1259,01 to 05,A,745000
65082788,http://condo-sg.com/the-regency-at-tiong-bahru-6260,the regency at tiong bahru,chay yan street,condominium,3,tiong bahru,bukit merah,apr-18,1281,31 to 35,A,2300000
22565143,http://condo-sg.com/the-topiary-8482,the topiary,fernvale lane,executive condominium,28,fernvale,sengkang,dec-21,1087,06 to 10,A,1170000
33957832,http://condo-sg.com/the-rainforest-2029,the rainforest,choa chu kang avenue 3,executive condominium,23,choa chu kang central,choa chu kang,mar-20,1152,16 to 20,A,1210000
23845411,http://condo-sg.com/hillview-park-5790,hillview park,hillview avenue,condominium,23,hillview,bukit batok,may-17,1249,11 to 15,A,1120000
41866237,http://condo-sg.com/grandeur-park-residences-6563,grandeur park residences,bedok south avenue 3,condominium,16,bedok south,bedok,mar-17,689,11 to 15,A,772000
14007151,http://condo-sg.com/the-vales-5839,the vales,anchorvale crescent,executive condominium,19,anchorvale,sengkang,mar-17,915,01 to 05,A,738000
34802445,http://condo-sg.com/h2o-residences-2420,h2o residences,fernvale link,condominium,28,fernvale,sengkang,nov-20,1593,01 to 05,A,1550000
75831419,http://condo-sg.com/trevista-8012,trevista,lorong 3 toa payoh,condominium,12,braddell,toa payoh,jun-18,689,11 to 15,A,980000
96036502,http://condo-sg.com/kovan-residences-3362,kovan residences,kovan road,condominium,19,kovan,hougang,may-21,1259,01 to 05,A,1610000
44683278,http://condo-sg.com/parc-riviera-3878,parc riviera,west coast vale,condominium,5,west coast,clementi,jun-17,904,21 to 25,A,1131000
72083808,http://condo-sg.com/the-tapestry-7670,the tapestry,tampines street 86,condominium,18,tampines west,tampines,feb-19,990,11 to 15,A,1257930
51351317,http://condo-sg.com/meier-suites-4839,meier suites,margate road,condominium,15,mountbatten,marine parade,dec-20,2228,11 to 15,A,3688000
85461002,http://condo-sg.com/lilydale-4310,lilydale,yishun avenue 6,executive condominium,27,yishun east,yishun,aug-20,1195,06 to 10,A,830000
93482348,http://condo-sg.com/olloi-5661,olloi,lorong 101 changi,apartment,15,geylang east,geylang,oct-20,947,01 to 05,A,1627000
74471515,http://condo-sg.com/mayfair-gardens-4141,mayfair gardens,rifle range road,condominium,21,swiss club,bukit timah,sep-18,560,01 to 05,A,1112000
31565674,http://condo-sg.com/maysprings-3221,maysprings,petir road,apartment,23,jelebu,bukit panjang,mar-21,1399,21 to 25,A,
39614198,http://condo-sg.com/stirling-residences-3580,stirling residences,stirling road,apartment,3,mei chin,queenstown,feb-20,1055,11 to 15,A,1900000
37531856,http://condo-sg.com/the-brownstone-9081,the brownstone,canberra drive,executive condominium,27,sembawang springs,sembawang,feb-17,936,01 to 05,A,717600
81750654,http://condo-sg.com/hillsta-8152,hillsta,phoenix road,condominium,23,gombak,bukit batok,sep-17,527,01 to 05,A,595000
75663475,http://condo-sg.com/grand-chateau-5280,grand chateau,jalan rajawali,condominium,21,anak bukit,bukit timah,feb-21,1238,01 to 05,A,1416888
71715179,http://condo-sg.com/daintree-residence-7203,daintree residence,toh tuck road,condominium,21,anak bukit,bukit timah,oct-20,549,01 to 05,A,946390
66399277,http://condo-sg.com/icon-8768,icon,gopeng street,apartment,2,tanjong pagar,downtown core,sep-17,786,21 to 25,A,1330000
14346391,http://condo-sg.com/parc-canberra-7642,parc canberra,canberra walk,executive condominium,27,sembawang east,sembawang,feb-20,947,06 to 10,A,1025000
82759529,http://condo-sg.com/grandview-suites-5151,grandview suites,lorong 22 geylang,apartment,14,aljunied,geylang,aug-20,377,01 to 05,A,488000
54916222,http://condo-sg.com/astor-green-5794,astor green,pine grove,condominium,21,ulu pandan,bukit timah,feb-21,1378,11 to 15,A,
